Local Body Code,Local Body Name,Local Body Type,"District Level Parent Name
",Intermediate Level Parent Name,Ward Code,Ward Number,"Ward Name (In English)
","Ward Name (In Local)
"
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486886,4,KAROOR,??????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486887,5,PAZHAYANGADI,?????????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486888,6,THYCHIRA,???????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486889,7,NALUCHIRA,???????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486890,8,THOTTAPPALLY,????????????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486891,9,THOTTAPPALLY WEST,????????????????????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486892,10,HARBOUR,?????????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486893,11,SPILLWAY EAST,????????? ???????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486894,12,CHENNANGARA,?????????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486895,13,ANANDESWARAM,???????????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486896,14,PUNDHALA,??????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486897,15,PUTHENNADA,??????????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486898,16,PANCHAYAT OFFICE,???????????????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486899,17,PURAKKAD,?????????
220972,PURAKKAD,Village Panchayat,ALAPPUZHA,AMBALAPPUZHA,1486900,18,PAZHAYA PURAKKAD,????????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483898,1,SAMSKARIKA NILAYAM,???????????? ?????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483899,2,KAITHATHIL,??????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483900,3,ASHAN SMARAKA GRANDHASALA,?????? ?????? ?????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483901,4,KOMALAPURAM,????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483902,5,LUTHUREN HIGHS CHOOL,??????? ?????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483903,6,KRISHIBHAVAN,???? ?????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483904,7,CHARAMPARAMBU,??????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483905,8,SARGAWARD,??????????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483906,9,CHEMPANTHARA,?????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483907,10,THIRUVILAKKU,???????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483908,11,AYYANKALI,??????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483909,12,NAVADARSHA,????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483910,13,RAMAVARMA,??????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483911,14,PASHNAMBALAM,?????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483912,15,IKYABHARATHAM,?????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483913,16,NONTOWN THUMPOLOY,?????????? ????????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483914,17,THUMPOLY THEERADESHAM,???????? ???????
220973,ARYAD,Village Panchayat,ALAPPUZHA,ARYAD,1483915,18,A S CANAL,? ??? ??????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483984,1,PAPPALY,????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483985,2,KAVUNKAL,??????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483986,3,PERUNTHURUTH,??????????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483987,4,PONNAD,????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483988,5,AMBALAKKADAVU,???????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483989,6,MARKET,????????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483990,7,NETHAJI,??????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483991,8,SHANMUKHAM,????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483992,9,VIRISSERY,??????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483993,10,POONTHOPPU,??????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483994,11,TAGORE,???????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483995,12,KUNNEPADAM,????????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483996,13,VALIYA KALAVOOR,???? ???????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483997,14,APPOORU,????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483998,15,KALAVOOR,???????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1483999,16,KARUKATHARA,????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1484000,17,AMBANAKULANGARA,?????????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1484001,18,NJANDIRICKAL,??????????????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1484002,19,PANCHAYAT OFFICE,?????????? ?????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1484003,20,THARAMOOD,??????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1484004,21,MADRASSA,???????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1484005,22,KHADI,????
220974,MANNANCHERY,Village Panchayat,ALAPPUZHA,ARYAD,1484006,23,BLOCK OFFICE,???????? ?????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484024,1,POLLETHAI WEST,?????????? ?????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484025,2,POLLETHAI EAST,?????????? ???????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484026,3,VALAVANADU,???????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484027,4,PREETHIKULANGARA,?????????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484028,5,KALAVOOR,???????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484029,6,SOUTH KALAVOOR,??????? ??????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484030,7,VALIYA KALAVOOR,???? ???????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484031,8,PAZHAYAKADU,???????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484032,9,PATHIRAPPALLY,????????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484033,10,PATHIRAPPALLY SOUTH,???????????? ??????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484034,11,POOMKAVU EAST,???????? ???????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484035,12,POOMKAVU WEST,???????? ?????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484036,13,CHETTIKADU,??????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484037,14,PATTUKALAM,?????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484038,15,OMANAPPUZHA,????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484039,16,CHERIYAPOZHI,?????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484040,17,SARVODAYAPURAM,??????????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484041,18,KATTOOR EAST,????????? ???????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484042,19,PANCHAYAT OFFICE,?????????? ?????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484043,20,MANGADAKKADU,???????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484044,21,KORTHUSSERI,???????????????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484045,22,VAZHAKOOTTAM POZHI,??????????? ????
220975,MARARIKKULAM SOUTH,Village Panchayat,ALAPPUZHA,ARYAD,1484046,23,SASTHRI BHAGAM,???????? ????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483030,1,PUTHANANGADI,????????????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483031,2,THURUTHANKAVALA,?????????????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483032,3,POOJAVELI,???????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483033,4,AYURVEDA HOSPITAL,????????? ????????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483034,5,AZAD,?????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483035,6,S N WARD,??? ???? ???????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483036,7,PANCHAYATH,??????????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483037,8,MUHAMMA,??????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483038,9,MUKKALVATTAM,??????????????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483039,10,PERUNTHURUTH,??????????????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483040,11,MOTHER TERESA,????? ?????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483041,12,JANAKSHEMAM,????????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483042,13,ARYAKKARA,????????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483043,14,S N V,??? ???? ??
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483044,15,KALLAPPURAM,???????????
221009,MUHAMMA,Village Panchayat,ALAPPUZHA,ARYAD,1483045,16,KAAYIKKARA,????????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507650,1,PALLICKAL NADUVILAEMURI,PALLICKAL NADUVILAEMURI
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507651,2,PALLICKAL NORTH,??????????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507652,3,PALLICKAL SOUTH,??????????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507653,4,BHARANICKAVU WEST,?????????? ?????????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507654,5,BHARANICKAVU NORTH,?????????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507655,6,BHARANICKAVU EAST,?????????? ???????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507656,7,BHARANICKAVU SOUTH,?????????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507657,8,VETTICODE,????????????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507658,9,KATTANAM EAST,??????? ???????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507659,10,KATTANAM,???????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507660,11,KATTANAM SOUTH,??????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507661,12,ELIPPAKKULAM NORTH,???????????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507662,13,ELIPPAKKULAM SOUTH,???????????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507663,14,ELIPPAKKULAM WEST,???????????? ?????????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507664,15,KATTACHIRA SOUTH,????????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507665,16,MANKUZHY SOUTH,??????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507666,17,MANKUZHY CENTRAL,??????? ???????????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507667,18,MANKUZHY NORTH,??????? ??????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507668,19,KATTACHIRA,?????????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507669,20,KOYICKAL,??????????
220976,BHARANIKKAVU,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507670,21,MANJADITHARA,???????????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507720,1,CHUNAKARA NORTH,??????? ??????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507721,2,AMBALAWARD,????????????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507722,3,CHUNAKARA EAST,??????? ???????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507723,4,CHUNAKARA NADUVIL EAST,??????? ???????? ???????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507724,5,KOTTAWARD,????????????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507725,6,HOSPITAL WARD,???????? ???????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507726,7,CHARUMMOODU,?????????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507727,8,PALOOTHARA,????????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507728,9,KARIMULACKAL SOUTH,?????????????? ??????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507729,10,KARIMULACKAL NORTH,?????????????? ??????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507730,11,KOMALLOOR WEST,?????????? ?????????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507731,12,KOMALLOOR EAST,?????????? ???????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507732,13,THERUVILMUKKU,???????????????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507733,14,CHUNAKARA NADUVIL WEST,??????? ???????? ?????????
220977,CHUNAKKARA,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507734,15,KOTTAMUKKU,???????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507683,1,KANNANAKUZHY WEST,?????????? ?????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507684,2,KANNANAKUZHY,??????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507685,3,KANNANAKUZHY EAST,?????????? ???????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507686,4,CHARUMMOODU,?????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507687,5,PEROORKARANMA,??????????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507688,6,KOTTAKATTUSERRY NORTH,??????????????????? ??????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507689,7,KOTTAKATTUSERRY,???????????????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507690,8,GURUNADHANKULANGARA,?????????????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507691,9,PUTHANCHANTHA,????????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507692,10,KIZHAKKEMURI,???????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507693,11,THEKKEMURI,??????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507694,12,IRAPPANPARA,???????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507695,13,THAMARAKULAM TOWN,???????????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507696,14,CHATHIYARA SOUTH,??????? ??????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507697,15,CHATHIYARA NORTH,??????? ??????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507698,16,VEDARAPLAVU,??????????
220978,MAVELIKKARA THAMARAKKULAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507699,17,CHETTARIKKAL,??????????????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507536,1,ATTUVA,??????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507537,2,CHERUMUKHA,???????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507538,3,EDAPPON EAST,????????? ???????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507539,4,PATTOOR,?????????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507540,5,PAZHANJIYOORKONAM,?????????????????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507541,6,KIDANGAYAM,????????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507542,7,PALAMEL,????????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507543,8,NEDUKULANJI,???????????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507544,9,THATHAMMUNNA,??????????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507545,10,PUTHUPPALLIKUNNAM SOUTH,??????????????????? ??????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507546,11,PUTHUPPALLIKUNNAM NORTH,??????????????????? ??????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507547,12,EDAKKUNNAM,??????????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507548,13,NADUVILEMURI,???????????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507549,14,PADANILAM TOWN,?????? ?????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507550,15,PULIMEL SOUTH,????????? ??????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507551,16,PULIMEL NORTH,????????? ??????
220979,NOORANAD,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507552,17,EDAPPON WEST,????????? ?????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507755,1,MUTHUKATTUKARA,????????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507756,2,P.H.C,??.?????.??
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507757,3,KAVUMPAD,?????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507758,4,MATTAPPALLY,???????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507759,5,ULAVUKKAD,??????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507760,6,KUDASSANAD,??????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507761,7,PULIKKUNNU,????????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507762,8,KANJUKODE,?????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507763,9,ADHIKKATTUKULANGARA NORTH,?????????????????? ??????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507764,10,ADHIKKATTUKULANGARA TOWN,?????????????????? ?????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507765,11,ADHIKKATTUKULANGARA SOUTH,?????????????????? ??????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507766,12,MAMMOODE,????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507767,13,PAYYANALLOOR,????????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507768,14,PALLICKAL,???????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507769,15,MUKALUVILA,????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507770,16,PANAYIL,???????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507771,17,FACTORY,???????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507772,18,ERUMAKKUZHY,??????????
220980,PALAMEL,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507773,19,NOORANADU TOWN,??????? ?????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507570,1,CHOONAD,??????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507571,2,ELIPPAKKULAM,????????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507572,3,VALLIKUNNAM,???????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507573,4,PUTHENCHANTHA,????????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507574,5,PADAYANIVETTAM,???????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507575,6,PARIYARATHKULANGARA,?????????????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507576,7,MALAMELCHANTHA,???????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507577,8,KADUVINAL,??????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507578,9,KANJIRATHINMOODU,??????????????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507579,10,THALIRADI,????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507580,11,KONDODIMUKAL,??????????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507581,12,KAMBISSERY,??????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507582,13,THEKKEMURI,??????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507583,14,KANNIMEL,??????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507584,15,VALACHAL,???????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507585,16,KADUVUMKAL,????????????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507586,17,KARAZHMA,???????
220981,VALLIKUNNAM,Village Panchayat,ALAPPUZHA,BHARANICAVU,1507587,18,VATTAKKAD,????????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489211,1,CHIRAKKUPURAM,?????????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489212,2,MONCOMPU THEKKEKARA,????????? ??????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489213,3,PUNNAKUNNAM,?????????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489214,4,THEKKEKARA,??????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489215,5,ONNAKARA,?????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489216,6,KANDAKARY,?????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489217,7,PULLANGADY,??????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489218,8,CHAMPAKULAM,??????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489219,9,CHAMPAKULAM EAST,?????????? ???????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489220,10,GOVENDA,???????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489221,11,NATTAYAM,????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489222,12,AMICHAKARY,?????????
220982,CHAMPAKKULAM,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489223,13,KOYIKARY,?????????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489362,1,KODUPUNNA,???????????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489363,2,THAYANKARY EAST,???????? ???????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489364,3,CHANGANAKRI,?????????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489365,4,EDATHUA NORTH,????? ?????????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489366,5,EDATHUA CENTER,????? ?????????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489367,6,EDATHUA EAST,????? ???????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489368,7,EDATHUA SOUTH,????? ??????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489369,8,PANDANKARY SOUTH,?????????? ??????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489370,9,PANDANKARY WEST,?????????? ????????
220983,EDATHUA,Village Panchayat,ALAPPUZHA,CHAMPAKULAM,1489371,10,KOYILMUCK SOUTH,????????????? ??????
